,delta_time,water_level,diff_water_level,rate_water_level,humd_1,diff_humed_1,rate_humed_1,,,humd_2,diff_humed_2,rate_humed_2,humd_3,diff_humed_3,rate_humed_3,humd_4,diff_humed_4,rate_humed_4,humd_5,diff_humed_5,rate_humed_5,humd_6,diff_humed_6,rate_humed_6,humd_7,diff_humed_7,rate_humed_7,humd_8,diff_humed_8,rate_humed_8,humd_9,diff_humed_9,rate_humed_9
1522,301,15.2451,0.01634,5.42857E-05,100.51398,-0.03051,-0.000101362,,,98.41589,0.03051,0.000101362,101.25403,0.03052,0.000101395,91.44263,0,0,92.40393,-0.03052,-0.000101395,91.02301,-0.05341,-0.000177442,101.96356,0,0,91.435,0.02289,7.60465E-05,92.84644,-0.03051,-0.000101362
1523,299,15.21242,-0.03268,-0.000109298,100.48346,-0.03052,-0.000102074,,,98.41589,0,0,101.25403,0,0,91.41211,-0.03052,-0.000102074,92.40393,0,0,91.02301,0,0,101.99408,0.03052,0.000102074,91.435,0,0,92.4726,-0.37384,-0.001250301
1524,299,15.27778,0.06536,0.000218595,100.45294,-0.03052,-0.000102074,,,98.44641,0.03052,0.000102074,101.23114,-0.02289,-7.65552E-05,91.41211,0,0,92.40393,0,0,91.05353,0.03052,0.000102074,101.99408,0,0,91.46552,0.03052,0.000102074,92.15979,-0.31281,-0.001046187
1525,301,15.29412,0.01634,5.42857E-05,100.41479,-0.03815,-0.000126744,,,98.44641,0,0,101.23114,0,0,91.41211,0,0,92.40393,0,0,91.05353,0,0,102.0246,0.03052,0.000101395,91.49603,0.03051,0.000101362,92.07587,-0.08392,-0.000278804
1526,302,15.2451,-0.04902,-0.000162318,100.38428,-0.03051,-0.000101026,,,98.44641,0,0,101.23114,0,0,91.41211,0,0,92.40393,0,0,91.05353,0,0,102.05511,0.03051,0.000101026,91.52655,0.03052,0.00010106,92.07587,0,0
1527,298,15.31046,0.06536,0.000219329,100.35376,-0.03052,-0.000102416,,,98.48456,0.03815,0.00012802,101.26166,0.03052,0.000102416,91.41211,0,0,92.38104,-0.02289,-7.68121E-05,91.05353,0,0,102.05511,0,0,91.54944,0.02289,7.68121E-05,92.07587,0,0
1528,301,15.2451,-0.06536,-0.000217143,100.29272,-0.06104,-0.000202791,,,98.51508,0.03052,0.000101395,101.29218,0.03052,0.000101395,91.38159,-0.03052,-0.000101395,92.42682,0.04578,0.000152093,91.08405,0.03052,0.000101395,102.08563,0.03052,0.000101395,91.54944,0,0,92.07587,0,0
1529,301,15.27778,0.03268,0.000108571,100.29272,0,0,,,98.54559,0.03051,0.000101362,101.29218,0,0,91.435,0.05341,0.000177442,92.42682,0,0,91.08405,0,0,102.08563,0,0,91.57996,0.03052,0.000101395,92.09875,0.02288,7.60133E-05
1530,299,15.2451,-0.03268,-0.000109298,100.26221,-0.03051,-0.00010204,,,98.57611,0.03052,0.000102074,101.32269,0.03051,0.00010204,91.435,0,0,92.42682,0,0,91.08405,0,0,102.08563,0,0,91.61047,0.03051,0.00010204,92.09875,0,0
1531,301,15.2451,0,0,100.22406,-0.03815,-0.000126744,,,98.63715,0.06104,0.000202791,101.32269,0,0,91.435,0,0,92.42682,0,0,91.03064,-0.05341,-0.000177442,102.14667,0.06104,0.000202791,91.61047,0,0,92.09875,0,0
1532,297,15.2451,0,0,100.19354,-0.03052,-0.000102761,,,98.67529,0.03814,0.000128418,101.2998,-0.02289,-7.70707E-05,91.435,0,0,92.42682,0,0,91.06116,0.03052,0.000102761,102.17719,0.03052,0.000102761,91.64099,0.03052,0.000102761,92.09875,0,0
1533,303,15.27778,0.03268,0.000107855,100.16302,-0.03052,-0.000100726,,,98.73633,0.06104,0.000201452,101.2998,0,0,91.435,0,0,92.40393,-0.02289,-7.55446E-05,91.06116,0,0,102.17719,0,0,91.64099,0,0,92.09875,0,0
1534,297,15.34314,0.06536,0.000220067,100.18591,0.02289,7.70707E-05,,,98.76685,0.03052,0.000102761,101.33032,0.03052,0.000102761,91.435,0,0,92.40393,0,0,91.06116,0,0,102.2077,0.03051,0.000102727,91.66388,0.02289,7.70707E-05,92.12927,0.03052,0.000102761
1535,300,15.27778,-0.06536,-0.000217867,100.1554,-0.03051,-0.0001017,,,98.82788,0.06103,0.000203433,101.33032,0,0,91.435,0,0,92.40393,0,0,91.09167,0.03051,0.0001017,102.2077,0,0,91.6944,0.03052,0.000101733,92.12927,0,0
1536,301,15.26144,-0.01634,-5.42857E-05,100.12488,-0.03052,-0.000101395,,,98.8584,0.03052,0.000101395,101.36084,0.03052,0.000101395,91.435,0,0,92.40393,0,0,91.09167,0,0,102.2077,0,0,91.6944,0,0,92.12927,0,0
1537,299,15.35948,0.09804,0.000327893,100.09436,-0.03052,-0.000102074,,,98.89655,0.03815,0.000127592,101.36084,0,0,91.435,0,0,92.40393,0,0,91.09167,0,0,102.2077,0,0,91.72491,0.03051,0.00010204,92.12927,0,0
1538,300,15.29412,-0.06536,-0.000217867,100.06384,-0.03052,-0.000101733,,,98.95758,0.06103,0.000203433,101.36084,0,0,91.435,0,0,92.40393,0,0,91.09167,0,0,102.2077,0,0,91.72491,0,0,92.0835,-0.04577,-0.000152567
1539,301,15.2451,-0.04902,-0.000162857,100.0257,-0.03814,-0.000126711,,,98.9881,0.03052,0.000101395,101.4295,0.06866,0.000228106,91.435,0,0,92.40393,0,0,91.09167,0,0,102.2077,0,0,91.75543,0.03052,0.000101395,92.05298,-0.03052,-0.000101395
1540,301,15.27778,0.03268,0.000108571,99.99518,-0.03052,-0.000101395,,,99.04913,0.06103,0.000202757,101.4295,0,0,91.37396,-0.06104,-0.000202791,92.40393,0,0,91.12219,0.03052,0.000101395,102.23822,0.03052,0.000101395,91.75543,0,0,92.05298,0,0
1541,322,15.22876,-0.04902,-0.000152236,99.99518,0,0,,,99.07965,0.03052,9.47826E-05,101.36847,-0.06103,-0.000189534,91.37396,0,0,92.40393,0,0,91.12219,0,0,102.23822,0,0,91.77832,0.02289,7.1087E-05,91.99194,-0.06104,-0.000189565
1542,278,15.29412,0.06536,0.000235108,99.96466,-0.03052,-0.000109784,,,99.14832,0.06867,0.000247014,101.39899,0.03052,0.000109784,91.42737,0.05341,0.000192122,92.40393,0,0,91.06879,-0.0534,-0.000192086,102.26874,0.03052,0.000109784,91.77832,0,0,92.02246,0.03052,0.000109784
1543,298,15.31046,0.01634,5.48322E-05,99.93414,-0.03052,-0.000102416,,,99.33905,0.19073,0.000640034,101.39899,0,0,91.42737,0,0,92.40393,0,0,91.0993,0.03051,0.000102383,102.26874,0,0,91.75543,-0.02289,-7.68121E-05,92.05298,0.03052,0.000102416
1544,304,15.14706,-0.1634,-0.0005375,99.87311,-0.06103,-0.000200757,,,99.36957,0.03052,0.000100395,101.4295,0.03051,0.000100362,91.42737,0,0,92.40393,0,0,91.0993,0,0,102.26874,0,0,91.77832,0.02289,7.52961E-05,92.05298,0,0
1545,297,15.29412,0.14706,0.000495152,99.81207,-0.06104,-0.000205522,,,99.46112,0.09155,0.000308249,101.4295,0,0,91.42737,0,0,92.37341,-0.03052,-0.000102761,91.0993,0,0,102.29926,0.03052,0.000102761,91.77832,0,0,92.05298,0,0
1546,299,15.27778,-0.01634,-5.46488E-05,99.68237,-0.1297,-0.000433779,,,99.52979,0.06867,0.000229666,101.4295,0,0,91.39685,-0.03052,-0.000102074,92.37341,0,0,91.0993,0,0,102.29926,0,0,91.80884,0.03052,0.000102074,92.05298,0,0
1547,312,15.27778,0,0,99.65186,-0.03051,-9.77885E-05,,,99.59082,0.06103,0.000195609,101.46002,0.03052,9.78205E-05,91.39685,0,0,92.42682,0.05341,0.000171186,91.0993,0,0,102.29926,0,0,91.80884,0,0,92.05298,0,0
1548,290,15.26144,-0.01634,-5.63448E-05,99.62134,-0.03052,-0.000105241,,,99.69,0.09918,0.000342,101.46002,0,0,91.39685,0,0,92.42682,0,0,91.0993,0,0,102.3374,0.03814,0.000131517,91.83936,0.03052,0.000105241,92.0835,0.03052,0.000105241
1549,301,15.26144,0,0,99.62134,0,0,,,99.78156,0.09156,0.000304186,101.46002,0,0,91.39685,0,0,92.42682,0,0,91.12982,0.03052,0.000101395,102.3374,0,0,91.83936,0,0,92.05298,-0.03052,-0.000101395
1550,299,15.27778,0.01634,5.46488E-05,99.58319,-0.03815,-0.000127592,,,99.84259,0.06103,0.000204114,101.43713,-0.02289,-7.65552E-05,91.39685,0,0,92.42682,0,0,91.12982,0,0,102.36792,0.03052,0.000102074,91.89276,0.0534,0.000178595,92.10638,0.0534,0.000178595
1551,299,15.31046,0.03268,0.000109298,99.46112,-0.12207,-0.000408261,,,99.90363,0.06104,0.000204147,101.43713,0,0,91.39685,0,0,92.42682,0,0,91.15271,0.02289,7.65552E-05,102.39844,0.03052,0.000102074,91.89276,0,0,92.0835,-0.02288,-7.65217E-05
1552,300,15.29412,-0.01634,-5.44667E-05,99.4306,-0.03052,-0.000101733,,,99.97229,0.06866,0.000228867,101.43713,0,0,91.39685,0,0,92.42682,0,0,91.10693,-0.04578,-0.0001526,102.42896,0.03052,0.000101733,91.92328,0.03052,0.000101733,92.02246,-0.06104,-0.000203467
1553,300,15.29412,0,0,99.4306,0,0,,,100.03333,0.06104,0.000203467,101.46765,0.03052,0.000101733,91.39685,0,0,92.42682,0,0,91.10693,0,0,102.48999,0.06103,0.000203433,91.9538,0.03052,0.000101733,91.94617,-0.07629,-0.0002543
1554,299,15.21242,-0.0817,-0.000273244,99.4306,0,0,,,100.06384,0.03051,0.00010204,101.46765,0,0,91.39685,0,0,92.42682,0,0,91.10693,0,0,102.52051,0.03052,0.000102074,91.9538,0,0,91.71729,-0.22888,-0.000765485
1555,300,15.2451,0.03268,0.000108933,99.4306,0,0,,,100.12488,0.06104,0.000203467,101.46765,0,0,91.45026,0.05341,0.000178033,92.42682,0,0,91.10693,0,0,102.52051,0,0,91.9538,0,0,91.65625,-0.06104,-0.000203467
1556,303,15.21242,-0.03268,-0.000107855,99.40009,-0.03051,-0.000100693,,,100.19354,0.06866,0.000226601,101.49817,0.03052,0.000100726,91.45026,0,0,92.42682,0,0,91.13745,0.03052,0.000100726,102.4671,-0.05341,-0.000176271,91.97668,0.02288,7.55116E-05,91.57233,-0.08392,-0.000276964
1557,298,15.29412,0.0817,0.000274161,99.40009,0,0,,,100.22406,0.03052,0.000102416,101.49817,0,0,91.41974,-0.03052,-0.000102416,92.42682,0,0,91.13745,0,0,102.43658,-0.03052,-0.000102416,92.0072,0.03052,0.000102416,91.57233,0,0
1558,299,15.26144,-0.03268,-0.000109298,99.40009,0,0,,,100.25458,0.03052,0.000102074,101.47528,-0.02289,-7.65552E-05,91.41974,0,0,92.42682,0,0,91.16034,0.02289,7.65552E-05,102.36792,-0.06866,-0.000229632,92.03772,0.03052,0.000102074,91.60284,0.03051,0.00010204
1559,300,15.27778,0.01634,5.44667E-05,99.40009,0,0,,,100.31561,0.06103,0.000203433,101.47528,0,0,91.41974,0,0,92.42682,0,0,91.16034,0,0,102.3374,-0.03052,-0.000101733,92.06824,0.03052,0.000101733,91.60284,0,0
1560,300,15.2451,-0.03268,-0.000108933,99.40009,0,0,,,100.34613,0.03052,0.000101733,101.5058,0.03052,0.000101733,91.41974,0,0,92.3963,-0.03052,-0.000101733,91.16034,0,0,102.27637,-0.06103,-0.000203433,92.01483,-0.05341,-0.000178033,91.57233,-0.03051,-0.0001017
1561,300,15.3268,0.0817,0.000272333,99.45349,0.0534,0.000178,,,100.38428,0.03815,0.000127167,101.5058,0,0,91.41974,0,0,92.3963,0,0,91.11456,-0.04578,-0.0001526,102.24585,-0.03052,-0.000101733,91.78595,-0.22888,-0.000762933,91.49603,-0.0763,-0.000254333
1562,301,15.27778,-0.04902,-0.000162857,99.40009,-0.0534,-0.000177409,,,100.41479,0.03051,0.000101362,101.5058,0,0,91.41974,0,0,92.3963,0,0,91.14508,0.03052,0.000101395,102.18481,-0.06104,-0.000202791,91.73254,-0.05341,-0.000177442,91.46552,-0.03051,-0.000101362
1563,299,15.31046,0.03268,0.000109298,99.45349,0.0534,0.000178595,,,100.44531,0.03052,0.000102074,101.54395,0.03815,0.000127592,91.41974,0,0,92.3963,0,0,91.14508,0,0,102.1543,-0.03051,-0.00010204,91.58759,-0.14495,-0.000484783,91.41211,-0.05341,-0.000178629
1564,300,15.26144,-0.04902,-0.0001634,99.42297,-0.03052,-0.000101733,,,100.47583,0.03052,0.000101733,101.54395,0,0,91.41974,0,0,92.3963,0,0,91.14508,0,0,102.05511,-0.09919,-0.000330633,91.58759,0,0,91.41211,0,0
1565,300,15.29412,0.03268,0.000108933,99.42297,0,0,,,100.50635,0.03052,0.000101733,101.51343,-0.03052,-0.000101733,91.41974,0,0,92.3963,0,0,91.16797,0.02289,7.63E-05,101.96356,-0.09155,-0.000305167,91.58759,0,0,91.35107,-0.06104,-0.000203467
1566,301,15.19608,-0.09804,-0.000325714,99.42297,0,0,,,100.53687,0.03052,0.000101395,101.54395,0.03052,0.000101395,91.41974,0,0,92.3963,0,0,91.16797,0,0,101.86438,-0.09918,-0.000329502,91.6181,0.03051,0.000101362,91.32819,-0.02288,-7.60133E-05
1567,301,15.26144,0.06536,0.000217143,99.42297,0,0,,,100.57501,0.03814,0.000126711,101.54395,0,0,91.41974,0,0,92.3963,0,0,91.16797,0,0,101.80334,-0.06104,-0.000202791,91.6181,0,0,91.32819,0,0
1568,298,15.22876,-0.03268,-0.000109664,99.42297,0,0,,,100.60553,0.03052,0.000102416,101.57446,0.03051,0.000102383,91.38922,-0.03052,-0.000102416,92.3963,0,0,91.15271,-0.01526,-5.12081E-05,101.71179,-0.09155,-0.000307215,91.6181,0,0,91.27478,-0.05341,-0.000179228
1569,301,15.22876,0,0,99.42297,0,0,,,100.66656,0.06103,0.000202757,101.57446,0,0,91.41974,0.03052,0.000101395,92.3963,0,0,91.15271,0,0,101.68127,-0.03052,-0.000101395,91.64099,0.02289,7.60465E-05,91.27478,0,0
1570,301,15.22876,0,0,99.42297,0,0,,,100.69708,0.03052,0.000101395,101.64313,0.06867,0.00022814,91.41974,0,0,92.3963,0,0,91.15271,0,0,101.58209,-0.09918,-0.000329502,91.64099,0,0,91.27478,0,0
1571,298,15.19608,-0.03268,-0.000109664,99.42297,0,0,,,100.7276,0.03052,0.000102416,101.58209,-0.06104,-0.000204832,91.38922,-0.03052,-0.000102416,92.3963,0,0,91.1756,0.02289,7.68121E-05,101.55157,-0.03052,-0.000102416,91.64099,0,0,91.3053,0.03052,0.000102416
1572,301,15.19608,0,0,99.38483,-0.03814,-0.000126711,,,100.76575,0.03815,0.000126744,101.58209,0,0,91.38922,0,0,92.3963,0,0,91.1756,0,0,101.52106,-0.03051,-0.000101362,91.64099,0,0,91.3053,0,0
1573,304,15.26144,0.06536,0.000215,99.42297,0.03814,0.000125461,,,100.79626,0.03051,0.000100362,101.61261,0.03052,0.000100395,91.38922,0,0,92.3963,0,0,91.1756,0,0,101.49054,-0.03052,-0.000100395,91.64099,0,0,91.3053,0,0
1574,295,15.31046,0.04902,0.000166169,99.42297,0,0,,,100.82678,0.03052,0.000103458,101.61261,0,0,91.38922,0,0,92.3963,0,0,91.16034,-0.01526,-5.17288E-05,101.39899,-0.09155,-0.000310339,91.64099,0,0,91.3053,0,0
1575,301,15.27778,-0.03268,-0.000108571,99.38483,-0.03814,-0.000126711,,,100.8573,0.03052,0.000101395,101.64313,0.03052,0.000101395,91.38922,0,0,92.42682,0.03052,0.000101395,91.16034,0,0,101.33032,-0.06867,-0.00022814,91.64099,0,0,91.3053,0,0
1576,#NUM!,15.37582,0.09804,#NUM!,99.38483,0,#NUM!,,,100.88782,0.03052,#NUM!,101.64313,0,#NUM!,91.38922,0,#NUM!,92.42682,0,#NUM!,91.16034,0,#NUM!,101.2998,-0.03052,#NUM!,91.64099,0,#NUM!,91.32819,0.02289,#NUM!
1577,299,15.29412,-0.0817,-0.000273244,99.38483,0,0,,,100.91833,0.03051,0.00010204,101.64313,0,0,91.44263,0.05341,0.000178629,92.42682,0,0,91.18323,0.02289,7.65552E-05,101.2998,0,0,91.64099,0,0,91.32819,0,0
1578,301,15.26144,-0.03268,-0.000108571,99.38483,0,0,,,100.95648,0.03815,0.000126744,101.68127,0.03814,0.000126711,91.38922,-0.05341,-0.000177442,92.42682,0,0,91.18323,0,0,101.2998,0,0,91.64099,0,0,91.32819,0,0
1579,300,15.35948,0.09804,0.0003268,99.38483,0,0,,,100.987,0.03052,0.000101733,101.68127,0,0,91.38922,0,0,92.42682,0,0,91.18323,0,0,101.26929,-0.03051,-0.0001017,91.64099,0,0,91.32819,0,0
1580,299,15.3268,-0.03268,-0.000109298,99.38483,0,0,,,101.01752,0.03052,0.000102074,101.62024,-0.06103,-0.000204114,91.44263,0.05341,0.000178629,92.42682,0,0,91.18323,0,0,101.26929,0,0,91.67151,0.03052,0.000102074,91.3587,0.03051,0.00010204
1581,300,15.42484,0.09804,0.0003268,99.38483,0,0,,,101.04803,0.03051,0.0001017,101.65076,0.03052,0.000101733,91.44263,0,0,92.42682,0,0,91.21375,0.03052,0.000101733,101.26929,0,0,91.67151,0,0,91.3587,0,0
1582,300,15.34314,-0.0817,-0.000272333,99.38483,0,0,,,101.07855,0.03052,0.000101733,101.65076,0,0,91.44263,0,0,92.42682,0,0,91.21375,0,0,101.26929,0,0,91.67151,0,0,91.3587,0,0
1583,301,15.31046,-0.03268,-0.000108571,99.38483,0,0,,,101.10907,0.03052,0.000101395,101.65076,0,0,91.44263,0,0,92.42682,0,0,91.16797,-0.04578,-0.000152093,101.26929,0,0,91.67151,0,0,91.31293,-0.04577,-0.00015206
1584,300,15.29412,-0.01634,-5.44667E-05,99.38483,0,0,,,101.13959,0.03052,0.000101733,101.65076,0,0,91.44263,0,0,92.42682,0,0,91.19086,0.02289,7.63E-05,101.26929,0,0,91.67151,0,0,91.31293,0,0
1585,299,15.29412,0,0,99.38483,0,0,,,101.13959,0,0,101.6889,0.03814,0.000127559,91.44263,0,0,92.42682,0,0,91.19086,0,0,101.17773,-0.09156,-0.000306221,91.67151,0,0,91.31293,0,0
1586,300,15.31046,0.01634,5.44667E-05,99.38483,0,0,,,101.17773,0.03814,0.000127133,101.6889,0,0,91.44263,0,0,92.42682,0,0,91.19086,0,0,101.17773,0,0,91.67151,0,0,91.31293,0,0
1587,302,15.22876,-0.0817,-0.00027053,99.38483,0,0,,,101.17773,0,0,101.71942,0.03052,0.00010106,91.44263,0,0,92.42682,0,0,91.19086,0,0,101.17773,0,0,91.67151,0,0,91.31293,0,0
1588,299,15.27778,0.04902,0.000163946,99.38483,0,0,,,101.20825,0.03052,0.000102074,101.71942,0,0,91.44263,0,0,92.42682,0,0,91.22137,0.03051,0.00010204,101.14722,-0.03051,-0.00010204,91.67151,0,0,91.34344,0.03051,0.00010204
1589,300,15.21242,-0.06536,-0.000217867,99.38483,0,0,,,101.20825,0,0,101.71942,0,0,91.44263,0,0,92.42682,0,0,91.22137,0,0,101.10907,-0.03815,-0.000127167,91.67151,0,0,91.34344,0,0
1590,299,15.29412,0.0817,0.000273244,99.38483,0,0,,,101.23877,0.03052,0.000102074,101.65839,-0.06103,-0.000204114,91.44263,0,0,92.42682,0,0,91.22137,0,0,101.07855,-0.03052,-0.000102074,91.67151,0,0,91.34344,0,0
1591,300,15.37582,0.0817,0.000272333,99.38483,0,0,,,101.26929,0.03052,0.000101733,101.6889,0.03051,0.0001017,91.44263,0,0,92.42682,0,0,91.22137,0,0,101.07855,0,0,91.70203,0.03052,0.000101733,91.34344,0,0
1592,302,15.44118,0.06536,0.000216424,99.38483,0,0,,,101.26929,0,0,101.6889,0,0,91.44263,0,0,92.42682,0,0,91.25189,0.03052,0.00010106,101.07855,0,0,91.70203,0,0,91.37396,0.03052,0.00010106
1593,299,15.3268,-0.11438,-0.000382542,99.38483,0,0,,,101.26929,0,0,101.6889,0,0,91.44263,0,0,92.42682,0,0,91.25189,0,0,101.02515,-0.0534,-0.000178595,91.64862,-0.05341,-0.000178629,91.37396,0,0
1594,300,15.4085,0.0817,0.000272333,99.38483,0,0,,,101.2998,0.03051,0.0001017,101.6889,0,0,91.44263,0,0,92.42682,0,0,91.19849,-0.0534,-0.000178,100.99463,-0.03052,-0.000101733,91.64862,0,0,91.37396,0,0
1595,300,15.34314,-0.06536,-0.000217867,99.38483,0,0,,,101.2998,0,0,101.71942,0.03052,0.000101733,91.44263,0,0,92.42682,0,0,91.19849,0,0,100.99463,0,0,91.64862,0,0,91.37396,0,0
1596,299,15.3268,-0.01634,-5.46488E-05,99.38483,0,0,,,101.33032,0.03052,0.000102074,101.71942,0,0,91.44263,0,0,92.44971,0.02289,7.65552E-05,91.19849,0,0,100.99463,0,0,91.64862,0,0,91.37396,0,0
1597,300,15.39216,0.06536,0.000217867,99.38483,0,0,,,101.33032,0,0,101.71942,0,0,91.44263,0,0,92.44971,0,0,91.229,0.03051,0.0001017,100.96411,-0.03052,-0.000101733,91.67914,0.03052,0.000101733,91.35107,-0.02289,-7.63E-05
1598,300,15.22876,-0.1634,-0.000544667,99.38483,0,0,,,101.36084,0.03052,0.000101733,101.71942,0,0,91.44263,0,0,92.44971,0,0,91.229,0,0,100.87256,-0.09155,-0.000305167,91.67914,0,0,91.35107,0,0
1599,300,15.35948,0.13072,0.000435733,99.38483,0,0,,,101.36084,0,0,101.74994,0.03052,0.000101733,91.44263,0,0,92.44971,0,0,91.229,0,0,100.87256,0,0,91.67914,0,0,91.35107,0,0
1600,301,15.3268,-0.03268,-0.000108571,99.38483,0,0,,,101.39899,0.03815,0.000126744,101.74994,0,0,91.44263,0,0,92.44971,0,0,91.25952,0.03052,0.000101395,100.80389,-0.06867,-0.00022814,91.67914,0,0,91.37396,0.02289,7.60465E-05
1601,299,15.37582,0.04902,0.000163946,99.38483,0,0,,,101.39899,0,0,101.69653,-0.05341,-0.000178629,91.44263,0,0,92.44971,0,0,91.25952,0,0,100.80389,0,0,91.70966,0.03052,0.000102074,91.37396,0,0
1602,300,15.31046,-0.06536,-0.000217867,99.38483,0,0,,,101.39899,0,0,101.72705,0.03052,0.000101733,91.44263,0,0,92.44971,0,0,91.25952,0,0,100.46057,-0.34332,-0.0011444,91.70966,0,0,91.37396,0,0
1603,301,15.35948,0.04902,0.000162857,99.38483,0,0,,,101.36847,-0.03052,-0.000101395,101.72705,0,0,91.44263,0,0,92.44971,0,0,91.20612,-0.0534,-0.000177409,100.39954,-0.06103,-0.000202757,91.70966,0,0,91.37396,0,0
1604,301,15.42484,0.06536,0.000217143,99.38483,0,0,,,101.36847,0,0,101.72705,0,0,91.44263,0,0,92.44971,0,0,91.26715,0.06103,0.000202757,100.2088,-0.19074,-0.000633688,91.70966,0,0,91.37396,0,0
1605,298,15.2451,-0.17974,-0.000603154,99.38483,0,0,,,101.36847,0,0,101.72705,0,0,91.44263,0,0,92.44971,0,0,91.26715,0,0,100.17828,-0.03052,-0.000102416,91.70966,0,0,91.40448,0.03052,0.000102416
1606,300,15.3268,0.0817,0.000272333,99.38483,0,0,,,101.40662,0.03815,0.000127167,101.75757,0.03052,0.000101733,91.44263,0,0,92.44971,0,0,91.26715,0,0,100.11725,-0.06103,-0.000203433,91.73254,0.02288,7.62667E-05,91.40448,0,0
1607,300,15.22876,-0.09804,-0.0003268,99.35431,-0.03052,-0.000101733,,,101.40662,0,0,101.75757,0,0,91.44263,0,0,92.44971,0,0,91.29767,0.03052,0.000101733,100.04858,-0.06867,-0.0002289,91.73254,0,0,91.3587,-0.04578,-0.0001526
1608,300,15.29412,0.06536,0.000217867,99.3009,-0.05341,-0.000178033,,,101.43713,0.03051,0.0001017,101.8186,0.06103,0.000203433,91.44263,0,0,92.44971,0,0,91.29767,0,0,99.95703,-0.09155,-0.000305167,91.73254,0,0,91.3587,0,0
1609,300,15.3268,0.03268,0.000108933,99.3009,0,0,,,101.43713,0,0,101.8186,0,0,91.44263,0,0,92.44971,0,0,91.29767,0,0,99.83496,-0.12207,-0.0004069,91.73254,0,0,91.3587,0,0
1610,300,15.19608,-0.13072,-0.000435733,99.3009,0,0,,,101.43713,0,0,101.8186,0,0,91.44263,0,0,92.48022,0.03051,0.0001017,91.29767,0,0,99.73578,-0.09918,-0.0003306,91.73254,0,0,91.3587,0,0
1611,299,15.29412,0.09804,0.000327893,99.3009,0,0,,,101.46765,0.03052,0.000102074,101.75757,-0.06103,-0.000204114,91.44263,0,0,92.48022,0,0,91.29767,0,0,99.70526,-0.03052,-0.000102074,91.73254,0,0,91.3587,0,0
1612,301,15.4085,0.11438,0.00038,99.3009,0,0,,,101.46765,0,0,101.75757,0,0,91.46552,0.02289,7.60465E-05,92.42682,-0.0534,-0.000177409,91.27478,-0.02289,-7.60465E-05,99.58319,-0.12207,-0.000405548,91.73254,0,0,91.3587,0,0
1613,300,15.35948,-0.04902,-0.0001634,99.3009,0,0,,,101.46765,0,0,101.78809,0.03052,0.000101733,91.46552,0,0,92.42682,0,0,91.27478,0,0,99.55267,-0.03052,-0.000101733,91.73254,0,0,91.3587,0,0
1614,299,15.4085,0.04902,0.000163946,99.3009,0,0,,,101.49817,0.03052,0.000102074,101.78809,0,0,91.46552,0,0,92.42682,0,0,91.27478,0,0,99.48401,-0.06866,-0.000229632,91.73254,0,0,91.3587,0,0
1615,301,15.35948,-0.04902,-0.000162857,99.3009,0,0,,,101.49817,0,0,101.78809,0,0,91.46552,0,0,92.42682,0,0,91.29767,0.02289,7.60465E-05,99.39246,-0.09155,-0.000304153,91.73254,0,0,91.3587,0,0
1616,300,15.3268,-0.03268,-0.000108933,99.3009,0,0,,,101.49817,0,0,101.78809,0,0,91.46552,0,0,92.42682,0,0,91.29767,0,0,99.3009,-0.09156,-0.0003052,91.73254,0,0,91.38159,0.02289,7.63E-05
1617,300,15.27778,-0.04902,-0.0001634,99.3009,0,0,,,101.49817,0,0,101.78809,0,0,91.46552,0,0,92.42682,0,0,91.29767,0,0,99.27039,-0.03051,-0.0001017,91.73254,0,0,91.3587,-0.02289,-7.63E-05
1618,300,15.26144,-0.01634,-5.44667E-05,99.27039,-0.03051,-0.0001017,,,101.52869,0.03052,0.000101733,101.82623,0.03814,0.000127133,91.46552,0,0,92.42682,0,0,91.29767,0,0,99.14069,-0.1297,-0.000432333,91.73254,0,0,91.38159,0.02289,7.63E-05
1619,300,15.3268,0.06536,0.000217867,99.27039,0,0,,,101.52869,0,0,101.82623,0,0,91.46552,0,0,92.45734,0.03052,0.000101733,91.32819,0.03052,0.000101733,99.11017,-0.03052,-0.000101733,91.73254,0,0,91.38159,0,0
1620,300,15.3268,0,0,99.27039,0,0,,,101.52869,0,0,101.82623,0,0,91.46552,0,0,92.45734,0,0,91.32819,0,0,99.07965,-0.03052,-0.000101733,91.73254,0,0,91.38159,0,0
1621,299,15.29412,-0.03268,-0.000109298,99.27039,0,0,,,101.5592,0.03051,0.00010204,101.82623,0,0,91.46552,0,0,92.45734,0,0,91.32819,0,0,99.04913,-0.03052,-0.000102074,91.73254,0,0,91.38159,0,0
1622,302,15.39216,0.09804,0.000324636,99.27039,0,0,,,101.5592,0,0,101.82623,0,0,91.46552,0,0,92.45734,0,0,91.32819,0,0,99.01862,-0.03051,-0.000101026,91.73254,0,0,91.38159,0,0
1623,303,15.26144,-0.13072,-0.000431419,99.27039,0,0,,,101.5592,0,0,101.85675,0.03052,0.000100726,91.46552,0,0,92.45734,0,0,91.32819,0,0,98.91943,-0.09919,-0.00032736,91.73254,0,0,91.38159,0,0
